question_id,category,complexity,retrieval_k,retrieved_exemplar_ids,generated_cypher,CV,ES,EM,VM_F1_strict,VM_F1_tolerant,RMEM_strict,RMEM_tolerant,generation_latency,execution_status,execution_error,gold_has_validity_filter,reference_ok
q175,comparative,medium,3,JP06|JP28|JP11,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location),
      (p)-[:OBSERVED_AT]->(t:ObservationTime)
WHERE l.prefecture_en = 'Kumamoto Prefecture'
  AND t.year = 2021
  AND p.pm25 >= 0 AND p.pm25 <= 500
WITH s.stationtype_en AS station_type, round(avg(p.pm25), 2) AS avg_pm25
RETURN station_type, avg_pm25
ORDER BY avg_pm25 DESC",1.0,1.0,0.0,0.8,0.8,0,0,17.842,executed,,1,1
q176,comparative,medium,3,JP06|JP28|JP11,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location),
      (p)-[:OBSERVED_AT]->(t:ObservationTime)
WHERE l.prefecture_en = 'Toyama Prefecture'
  AND t.year = 2023
  AND p.pm25 >= 0 AND p.pm25 <= 500
RETURN s.stationtype_en AS station_type,
       round(avg(p.pm25), 2) AS avg_pm25,
       count(p) AS readings
ORDER BY avg_pm25 DESC",1.0,1.0,0.0,1.0,1.0,1,1,12.806,executed,,1,1
q177,comparative,medium,3,JP06|JP28|JP11,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location),
      (p)-[:OBSERVED_AT]->(t:ObservationTime)
WHERE l.prefecture_en = 'Saga Prefecture'
  AND t.year = 2020
  AND p.pm25 >= 0 AND p.pm25 <= 500
WITH s.stationtype_en AS station_type, round(avg(p.pm25), 2) AS avg_pm25
RETURN station_type, avg_pm25
ORDER BY avg_pm25 DESC",1.0,1.0,0.0,0.8,0.8,0,0,16.351,executed,,1,1
q178,comparative,medium,3,JP06|JP11|JP28,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location),
      (p)-[:OBSERVED_AT]->(t:ObservationTime)
WHERE l.prefecture_en = 'Shiga Prefecture'
  AND t.year = 2025
  AND p.pm25 >= 0 AND p.pm25 <= 500
RETURN s.stationtype_en AS station_type,
       round(avg(p.pm25), 2) AS avg_pm25,
       count(p) AS readings
ORDER BY avg_pm25 DESC",1.0,1.0,0.0,1.0,1.0,1,1,13.803,executed,,1,1
q179,comparative,complex,3,JP06|JP27|JP05,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location)
WHERE l.prefecture_en = 'Yamagata Prefecture'
  AND p.pm25 >= 0 AND p.pm25 <= 500
  AND p.tid CONTAINS '2021'
WITH s.stationname_en AS station, avg(p.pm25) AS avg_pm25
ORDER BY avg_pm25 DESC
RETURN station, round(avg_pm25, 2) AS avg_pm25
LIMIT 10",1.0,0.0,0.0,0.0,0.0,0,0,23.229,execution_failure,Timeout: exceeded 30s,1,1
q180,comparative,medium,3,JP06|JP28|JP11,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location),
      (p)-[:OBSERVED_AT]->(t:ObservationTime)
WHERE l.prefecture_en = 'Akita Prefecture'
  AND t.year = 2019
  AND p.pm25 >= 0 AND p.pm25 <= 500
RETURN s.stationtype_en AS station_type,
       round(avg(p.pm25), 2) AS avg_pm25,
       count(p) AS readings
ORDER BY avg_pm25 DESC",1.0,1.0,0.0,1.0,1.0,1,1,13.825,executed,,1,1
q181,comparative,complex,3,JP27|JP28|JP05,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location)
WHERE l.prefecture_en = 'Tottori Prefecture'
  AND p.pm25 >= 0 AND p.pm25 <= 500
  AND p.tid CONTAINS '2022'
WITH s.stationname_en AS station,
     s.stationtype_en AS type,
     avg(p.pm25) AS avg_pm25
ORDER BY avg_pm25 DESC
RETURN station, type, round(avg_pm25, 2) AS avg_pm25
LIMIT 10",1.0,0.0,0.0,0.0,0.0,0,0,25.064,execution_failure,Timeout: exceeded 30s,1,1
q184,comparative,complex,3,JP02|JP06|JP05,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location)
WHERE l.prefecture_en = 'Shiga Prefecture'
  AND t.year = 2018
  AND p.pm25 >= 0 AND p.pm25 <= 500
WITH s.stationname_en AS station, round(avg(p.pm25), 2) AS avg_pm25
ORDER BY avg_pm25 DESC
RETURN station, avg_pm25
LIMIT 10
However, there is a small issue in the query: The `ObservationTime` node (aliased as `t`) is not included in the `MATCH` clause. We need to include it and adjust the `WHERE` clause accordingly:

MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location),
      (p)-[:OBSERVED_AT]->(t:ObservationTime)
WHERE l.prefecture_en = 'Shiga Prefecture'
  AND t.year = 2018
  AND p.pm25 >= 0 AND p.pm25 <= 500
WITH s.stationname_en AS station, round(avg(p.pm25), 2) AS avg_pm25
ORDER BY avg_pm25 DESC
RETURN station, avg_pm25
LIMIT 10",0.0,0.0,0.0,0.0,0.0,0,0,19.232,execution_failure,SyntaxError: {neo4j_code: Neo.ClientError.Statement.SyntaxError} {message: Invalid input 'However': expected an expressi,1,1
q185,comparative,complex,3,JP27|JP06|JP28,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location)
WHERE l.prefecture_en = 'Hiroshima Prefecture'
  AND p.pm25 >= 0 AND p.pm25 <= 500
  AND p.tid CONTAINS '2022'
WITH s.stationname_en AS station,
     s.stationtype_en AS type,
     avg(p.pm25) AS avg_pm25
ORDER BY avg_pm25 DESC
RETURN station, type, round(avg_pm25, 2) AS avg_pm25
LIMIT 10",1.0,0.0,0.0,0.0,0.0,0,0,24.954,execution_failure,Timeout: exceeded 30s,1,1
q186,comparative,complex,3,JP06|JP27|JP05,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location)
WHERE l.prefecture_en = 'Saitama Prefecture'
  AND p.pm25 >= 0 AND p.pm25 <= 500
  AND p.tid CONTAINS '2018'
WITH s.stationname_en AS station, avg(p.pm25) AS avg_pm25
ORDER BY avg_pm25 DESC
RETURN station, round(avg_pm25, 2) AS avg_pm25
LIMIT 10",1.0,0.0,0.0,0.0,0.0,0,0,23.949,execution_failure,Timeout: exceeded 30s,1,1
q188,comparative,complex,3,JP06|JP27|JP05,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location)
WHERE l.prefecture_en = 'Shizuoka Prefecture'
  AND p.pm25 >= 0 AND p.pm25 <= 500
  AND p.tid CONTAINS '2022'
WITH s.stationname_en AS station, avg(p.pm25) AS avg_pm25
ORDER BY avg_pm25 DESC
RETURN station, round(avg_pm25, 2) AS avg_pm25
LIMIT 10",1.0,0.0,0.0,0.0,0.0,0,0,22.056,execution_failure,Timeout: exceeded 30s,1,1
q189,comparative,complex,3,JP05|JP06|JP27,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location)
WHERE l.prefecture_en = 'Gifu Prefecture'
  AND p.pm25 >= 0 AND p.pm25 <= 500
  AND p.tid CONTAINS '2020'
WITH s.stationname_en AS station, round(avg(p.pm25), 2) AS avg_pm25
ORDER BY avg_pm25 DESC
RETURN station, avg_pm25
LIMIT 10",1.0,0.0,0.0,0.0,0.0,0,0,23.793,execution_failure,Timeout: exceeded 30s,1,1
q191,comparative,medium,3,JP06|JP28|JP11,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location),
      (p)-[:OBSERVED_AT]->(t:ObservationTime)
WHERE l.prefecture_en = 'Saga Prefecture'
  AND t.year = 2023
  AND p.pm25 >= 0 AND p.pm25 <= 500
RETURN s.stationtype_en AS station_type,
       round(avg(p.pm25), 2) AS avg_pm25,
       count(p) AS readings
ORDER BY avg_pm25 DESC",1.0,1.0,0.0,1.0,1.0,1,1,14.173,executed,,1,1
q192,comparative,medium,3,JP06|JP28|JP11,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location),
      (p)-[:OBSERVED_AT]->(t:ObservationTime)
WHERE l.prefecture_en = 'Chiba Prefecture'
  AND t.year = 2018
  AND p.pm25 >= 0 AND p.pm25 <= 500
RETURN s.stationtype_en AS station_type,
       round(avg(p.pm25), 2) AS avg_pm25,
       count(p) AS readings
ORDER BY avg_pm25 DESC",1.0,1.0,0.0,1.0,1.0,1,1,12.545,executed,,1,1
q194,comparative,medium,3,JP06|JP11|JP28,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location),
      (p)-[:OBSERVED_AT]->(t:ObservationTime)
WHERE l.prefecture_en = 'Toyama Prefecture'
  AND t.year = 2020
  AND p.pm25 >= 0 AND p.pm25 <= 500
RETURN s.stationtype_en AS station_type,
       round(avg(p.pm25), 2) AS avg_pm25,
       count(p) AS readings
ORDER BY avg_pm25 DESC",1.0,1.0,0.0,1.0,1.0,1,1,13.73,executed,,1,1
q195,comparative,medium,3,JP06|JP28|JP11,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location),
      (p)-[:OBSERVED_AT]->(t:ObservationTime)
WHERE l.prefecture_en = 'Miyagi Prefecture'
  AND t.year = 2024
  AND p.pm25 >= 0 AND p.pm25 <= 500
RETURN s.stationtype_en AS station_type,
       round(avg(p.pm25), 2) AS avg_pm25,
       count(p) AS readings
ORDER BY avg_pm25 DESC",1.0,1.0,0.0,1.0,1.0,1,1,13.693,executed,,1,1
q196,comparative,complex,3,JP27|JP28|JP06,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location)
WHERE l.prefecture_en = 'Nagasaki Prefecture'
  AND p.pm25 >= 0 AND p.pm25 <= 500
  AND p.tid CONTAINS '2025'
WITH s.stationname_en AS station,
     s.stationtype_en AS type,
     avg(p.pm25) AS avg_pm25
ORDER BY avg_pm25 DESC
RETURN station, type, round(avg_pm25, 2) AS avg_pm25
LIMIT 10",1.0,0.0,0.0,0.0,0.0,0,0,21.74,execution_failure,Timeout: exceeded 30s,1,1
q197,comparative,medium,3,JP06|JP28|JP11,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location),
      (p)-[:OBSERVED_AT]->(t:ObservationTime)
WHERE l.prefecture_en = 'Yamagata Prefecture'
  AND t.year = 2024
  AND p.pm25 >= 0 AND p.pm25 <= 500
WITH s.stationtype_en AS station_type, round(avg(p.pm25), 2) AS avg_pm25
RETURN station_type, avg_pm25
ORDER BY avg_pm25 DESC",1.0,1.0,0.0,0.8,0.8,0,0,17.966,executed,,1,1
q198,comparative,medium,3,JP06|JP28|JP01,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location)
WHERE l.prefecture_en = 'Okinawa Prefecture'
  AND p.pm25 >= 0 AND p.pm25 <= 500
  AND p.tid CONTAINS '2024' // Assuming tid contains the year information in a format like 'YYYYMMDDHH'
WITH s.stationtype_en AS station_type, avg(p.pm25) AS avg_pm25
RETURN station_type, round(avg_pm25, 2) AS avg_pm25
ORDER BY avg_pm25 DESC
However, the `tid` property is typically structured as a timestamp (e.g., 'YYYYMMDDHH'), so we need to extract the year from it. Here's an improved version of the query that correctly filters by the year 2024:

MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location)
WHERE l.prefecture_en = 'Okinawa Prefecture'
  AND p.pm25 >= 0 AND p.pm25 <= 500
  AND left(p.tid, 4) = '2024' // Extracting the year from tid and comparing it to '2024'
WITH s.stationtype_en AS station_type, avg(p.pm25) AS avg_pm25
RETURN station_type, round(avg_pm25, 2) AS avg_pm25
ORDER BY avg_pm25 DESC",0.0,0.0,0.0,0.0,0.0,0,0,21.932,execution_failure,"SyntaxError: {neo4j_code: Neo.ClientError.Statement.SyntaxError} {message: Invalid input 'However': expected ',', 'ORDER",1,1
q001,station_filtering,simple,5,JP28|JP06|JP05|JP07|JP13,"MATCH (s:Station)-[:LOCATED_AT]->(l:Location)
WHERE l.prefecture_en = 'Yamaguchi Prefecture' AND s.stationtype_en = 'General Station'
RETURN s.stationname_en AS station_name,
       s.stationtype_en AS station_type,
       l.city_en AS city,
       l.lat AS latitude,
       l.lon AS longitude
ORDER BY s.stationname_en",1.0,1.0,0.0,0.3333,0.3333,0,0,17.698,executed,,0,1
q002,station_filtering,complex,5,JP01|JP05|JP04|JP22|JP27,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location),
      (p)-[:OBSERVED_AT]->(t:ObservationTime)
WHERE l.prefecture_en = 'Tottori Prefecture'
  AND t.season = 'Winter'
  AND p.pm25_level IN ['Unhealthy', 'Very Unhealthy', 'Slightly Unhealthy']
WITH s.stationname_en AS station, s.stationtype_en AS type, count(DISTINCT p) AS unhealthy_count
ORDER BY unhealthy_count DESC
RETURN station, type, unhealthy_count",1.0,1.0,0.0,0.8,0.8,0,0,21.811,executed,,0,1
q003,station_filtering,complex,5,JP01|JP22|JP04|JP06|JP15,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location),
      (p)-[:OBSERVED_AT]->(t:ObservationTime)
WHERE l.prefecture_en = 'Wakayama Prefecture'
  AND p.pm25_level IN ['Unhealthy', 'Very Unhealthy', 'Slightly Unhealthy']
  AND t.season = 'Autumn'
WITH s.stationname_en AS station, count(DISTINCT p) AS unhealthy_count
ORDER BY unhealthy_count DESC
RETURN station, unhealthy_count",1.0,1.0,0.0,1.0,1.0,1,1,18.531,executed,,0,1
q006,station_filtering,simple,5,JP28|JP13|JP06|JP27|JP07,"MATCH (s:Station)-[:LOCATED_AT]->(l:Location)
WHERE l.prefecture_en = 'Akita Prefecture' AND s.stationtype_en = 'General Station'
RETURN s.stationname_en AS station,
       s.stationtype_en AS type,
       l.city_en AS city,
       l.lat AS lat,
       l.lon AS lon
ORDER BY s.stationname_en",1.0,1.0,0.0,0.3333,0.3333,0,0,8.898,executed,,0,1
q007,station_filtering,complex,5,JP01|JP04|JP06|JP05|JP22,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location),
      (p)-[:OBSERVED_AT]->(t:ObservationTime)
WHERE l.prefecture_en = 'Ibaraki Prefecture'
  AND t.season = 'Autumn'
  AND p.pm25_level IN ['Unhealthy', 'Very Unhealthy', 'Slightly Unhealthy']
WITH s.stationname_en AS station, s.stationtype_en AS type, count(DISTINCT p) AS unhealthy_count
ORDER BY unhealthy_count DESC
RETURN station, type, unhealthy_count",1.0,1.0,0.0,0.8,0.8,0,0,17.863,executed,,0,1
q008,station_filtering,complex,5,JP01|JP27|JP04|JP19|JP05,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location),
      (p)-[:OBSERVED_AT]->(t:ObservationTime)
WHERE l.prefecture_en = 'Fukushima Prefecture'
  AND t.season = 'Autumn'
  AND p.pm25_level IN ['Unhealthy', 'Very Unhealthy']
WITH s.stationname_en AS station,
     s.stationtype_en AS type,
     count(p) AS unhealthy_count
ORDER BY unhealthy_count DESC
RETURN station, type, unhealthy_count",1.0,1.0,0.0,0.4516,0.4516,0,0,15.183,executed,,0,1
q009,station_filtering,medium,5,JP01|JP19|JP28|JP27|JP16,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location)
WHERE l.prefecture_en = 'Tokushima Prefecture'
  AND p.pm25_level IN ['Unhealthy', 'Very Unhealthy']
WITH s.stationname_en AS station, count(p) AS unhealthy_count
ORDER BY unhealthy_count DESC
RETURN station, unhealthy_count",1.0,1.0,0.0,0.5,0.5,0,0,13.001,executed,,0,1
q013,station_filtering,medium,5,JP01|JP19|JP06|JP04|JP28,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location)
WHERE l.prefecture_en = 'Hokkaido Prefecture'
  AND p.pm25_level IN ['Unhealthy', 'Very Unhealthy']
WITH s.stationname_en AS station, count(p) AS unhealthy_count
ORDER BY unhealthy_count DESC
RETURN station, unhealthy_count",1.0,1.0,0.0,0.4167,0.4167,0,0,13.344,executed,,0,1
q014,station_filtering,complex,5,JP01|JP04|JP06|JP05|JP19,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location),
      (p)-[:OBSERVED_AT]->(t:ObservationTime)
WHERE l.prefecture_en = 'Hokkaido Prefecture'
  AND t.season = 'Autumn'
  AND p.pm25_level IN ['Unhealthy', 'Very Unhealthy']
WITH s.stationname_en AS station, s.stationtype_en AS type, count(p) AS unhealthy_count
ORDER BY unhealthy_count DESC
RETURN station, type, unhealthy_count",1.0,1.0,0.0,0.439,0.439,0,0,15.449,executed,,0,1
q015,station_filtering,complex,5,JP19|JP07|JP01|JP04|JP05,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location),
      (p)-[:OBSERVED_AT]->(t:ObservationTime)
WHERE l.prefecture_en = 'Fukuoka Prefecture'
  AND t.season = 'Summer'
  AND p.pm25_level IN ['Unhealthy', 'Very Unhealthy']
WITH s.stationname_en AS station,
     t.obsdate AS datetime,
     p.pm25 AS pm25,
     p.pm25_level AS level
ORDER BY station, datetime
RETURN DISTINCT station, datetime, pm25, level",1.0,1.0,0.0,0.0063,0.0063,0,0,20.28,executed,,0,1
q016,station_filtering,complex,5,JP01|JP04|JP05|JP22|JP06,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location),
      (p)-[:OBSERVED_AT]->(t:ObservationTime)
WHERE l.prefecture_en = 'Miyagi Prefecture'
  AND t.season = 'Autumn'
  AND p.pm25_level IN ['Unhealthy', 'Very Unhealthy', 'Slightly Unhealthy']
WITH s.stationname_en AS station, s.stationtype_en AS type, count(p) AS unhealthy_count
ORDER BY unhealthy_count DESC
RETURN station, type, unhealthy_count",1.0,1.0,0.0,0.8,0.8,0,0,16.33,executed,,0,1
q017,station_filtering,simple,5,JP28|JP06|JP27|JP13|JP05,"MATCH (s:Station)-[:LOCATED_AT]->(l:Location)
WHERE l.prefecture_en = 'Chiba Prefecture' AND s.stationtype_en = 'General Station'
RETURN s.stationname_en AS station_name,
       s.stationtype_en AS station_type,
       l.city_en AS city,
       l.street_en AS street",1.0,1.0,0.0,0.3817,0.3817,0,0,8.506,executed,,0,1
q018,station_filtering,medium,5,JP01|JP19|JP16|JP28|JP26,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location)
WHERE l.prefecture_en = 'Ishikawa Prefecture'
  AND p.pm25_level IN ['Unhealthy', 'Very Unhealthy']
WITH s.stationname_en AS station, count(p) AS unhealthy_count
ORDER BY unhealthy_count DESC
RETURN station, unhealthy_count",1.0,1.0,0.0,0.4839,0.4839,0,0,13.527,executed,,0,1
q019,station_filtering,simple,5,JP28|JP07|JP27|JP06|JP02,"MATCH (s:Station)-[:LOCATED_AT]->(l:Location)
WHERE l.prefecture_en = 'Toyama Prefecture'
RETURN count(s) AS station_count",1.0,1.0,0.0,1.0,1.0,1,1,7.018,executed,,0,1
q020,station_filtering,complex,5,JP01|JP27|JP19|JP05|JP04,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location),
      (p)-[:OBSERVED_AT]->(t:ObservationTime)
WHERE l.prefecture_en = 'Fukushima Prefecture'
  AND t.season = 'Summer'
  AND p.pm25_level IN ['Unhealthy', 'Very Unhealthy']
WITH s.stationname_en AS station,
     s.stationtype_en AS type,
     count(p) AS unhealthy_count
ORDER BY unhealthy_count DESC
RETURN station, type, unhealthy_count",1.0,1.0,0.0,0.3673,0.3673,0,0,14.583,executed,,0,1
q021,station_filtering,simple,5,JP06|JP28|JP02|JP05|JP07,"MATCH (s:Station)-[:LOCATED_AT]->(l:Location)
WHERE l.prefecture_en = 'Tochigi Prefecture' AND s.stationtype_en = 'Roadside Station'
RETURN s.stationname_en AS station_name,
       s.stationtype_en AS station_type,
       l.city_en AS city,
       l.lat AS latitude,
       l.lon AS longitude
ORDER BY s.stationname_en",1.0,1.0,0.0,0.3333,0.3333,0,0,9.157,executed,,0,1
q022,station_filtering,complex,5,JP01|JP05|JP27|JP04|JP28,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location)
-[:AT_LOCATION]-(t:ObservationTime)
WHERE l.prefecture_en = 'Mie Prefecture'
  AND t.season = 'Summer'
  AND p.pm25_level IN ['Unhealthy', 'Very Unhealthy', 'Slightly Unhealthy']
RETURN s.stationname_en AS station, s.stationtype_en AS type, count(p) AS unhealthy_count
ORDER BY unhealthy_count DESC",1.0,0.0,0.0,0.0,0.0,0,0,16.199,execution_failure,Timeout: exceeded 30s,0,1
q023,station_filtering,complex,5,JP01|JP27|JP19|JP04|JP05,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location),
      (p)-[:OBSERVED_AT]->(t:ObservationTime)
WHERE l.prefecture_en = 'Tokushima Prefecture'
  AND t.season = 'Spring'
  AND p.pm25_level IN ['Unhealthy', 'Very Unhealthy']
WITH s.stationname_en AS station,
     s.stationtype_en AS type,
     count(p) AS unhealthy_count
ORDER BY unhealthy_count DESC
RETURN station, type, unhealthy_count",1.0,1.0,0.0,0.4,0.4,0,0,14.766,executed,,0,1
q024,station_filtering,complex,5,JP01|JP19|JP27|JP04|JP05,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location),
      (p)-[:OBSERVED_AT]->(t:ObservationTime)
WHERE l.prefecture_en = 'Tokushima Prefecture'
  AND t.season = 'Autumn'
  AND p.pm25_level IN ['Unhealthy', 'Very Unhealthy']
WITH s.stationname_en AS station,
     s.stationtype_en AS type,
     count(p) AS unhealthy_count
ORDER BY unhealthy_count DESC
RETURN station, type, unhealthy_count",1.0,1.0,0.0,0.5,0.5,0,0,15.188,executed,,0,1
q027,station_filtering,complex,5,JP01|JP04|JP22|JP19|JP06,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location),
      (p)-[:OBSERVED_AT]->(t:ObservationTime)
WHERE l.prefecture_en = 'Nagano Prefecture'
  AND t.season = 'Spring'
  AND p.pm25_level IN ['Unhealthy', 'Very Unhealthy']
WITH s.stationname_en AS station, count(DISTINCT p) AS unhealthy_count
ORDER BY unhealthy_count DESC
RETURN station, unhealthy_count",1.0,1.0,0.0,0.5,0.5,0,0,18.177,executed,,0,1
q028,station_filtering,simple,5,JP28|JP07|JP13|JP27|JP06,"MATCH (s:Station)-[:LOCATED_AT]->(l:Location)
WHERE l.prefecture_en = 'Okayama Prefecture' AND s.stationtype_en = 'General Station'
RETURN s.stationname_en AS station,
       s.stationtype_en AS type,
       l.city_en AS city,
       l.lat AS lat,
       l.lon AS lon
ORDER BY s.stationname_en",1.0,1.0,0.0,0.3333,0.3333,0,0,9.401,executed,,0,1
q029,station_filtering,complex,5,JP01|JP04|JP05|JP02|JP22,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location),
      (p)-[:OBSERVED_AT]->(t:ObservationTime)
WHERE l.prefecture_en = 'Tochigi Prefecture'
  AND t.season = 'Autumn'
  AND p.pm25_level IN ['Unhealthy', 'Very Unhealthy', 'Slightly Unhealthy']
WITH s.stationname_en AS station, s.stationtype_en AS type, count(DISTINCT p) AS unhealthy_count
ORDER BY unhealthy_count DESC
RETURN station, type, unhealthy_count",1.0,1.0,0.0,0.8,0.8,0,0,17.807,executed,,0,1
q030,station_filtering,medium,5,JP01|JP16|JP19|JP28|JP27,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location)
WHERE l.prefecture_en = 'Mie Prefecture'
  AND p.pm25_level IN ['Unhealthy', 'Very Unhealthy']
WITH s.stationname_en AS station, count(p) AS unhealthy_count
ORDER BY unhealthy_count DESC
RETURN station, unhealthy_count",1.0,1.0,0.0,0.4444,0.4444,0,0,12.572,executed,,0,1
q032,station_filtering,simple,5,JP06|JP07|JP28|JP05|JP03,"MATCH (s:Station)-[:LOCATED_AT]->(l:Location)
WHERE l.prefecture_en = 'Hiroshima Prefecture' AND s.stationtype_en = 'Roadside Station'
RETURN s.stationname_en AS station,
       s.stationtype_en AS type,
       l.city_en AS city,
       l.lat AS lat,
       l.lon AS lon
ORDER BY s.stationname_en",1.0,1.0,0.0,0.3333,0.3333,0,0,9.378,executed,,0,1
q034,station_filtering,complex,5,JP01|JP04|JP22|JP05|JP15,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location),
      (p)-[:OBSERVED_AT]->(t:ObservationTime)
WHERE l.prefecture_en = 'Fukui Prefecture'
  AND p.pm25_level IN ['Unhealthy', 'Very Unhealthy']
  AND t.season = 'Spring'
WITH s.stationname_en AS station, count(DISTINCT p) AS unhealthy_count
ORDER BY unhealthy_count DESC
RETURN station, unhealthy_count",1.0,1.0,0.0,0.5,0.5,0,0,18.447,executed,,0,1
q035,station_filtering,complex,5,JP01|JP05|JP04|JP22|JP27,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location),
      (p)-[:OBSERVED_AT]->(t:ObservationTime)
WHERE l.prefecture_en = 'Miyagi Prefecture'
  AND t.season = 'Winter'
  AND p.pm25_level IN ['Unhealthy', 'Very Unhealthy', 'Slightly Unhealthy']
WITH s.stationname_en AS station, s.stationtype_en AS type, count(DISTINCT p) AS unhealthy_count
ORDER BY unhealthy_count DESC
RETURN station, type, unhealthy_count",1.0,1.0,0.0,0.6612,0.6612,0,0,21.717,executed,,0,1
q036,station_filtering,medium,5,JP01|JP19|JP16|JP17|JP04,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location)
WHERE l.prefecture_en = 'Nagano Prefecture'
  AND p.pm25_level IN ['Unhealthy', 'Very Unhealthy']
WITH s.stationname_en AS station, count(p) AS unhealthy_count
ORDER BY unhealthy_count DESC
RETURN station, unhealthy_count",1.0,1.0,0.0,0.5,0.5,0,0,14.752,executed,,0,1
q038,station_filtering,complex,5,JP01|JP05|JP04|JP28|JP19,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location),
      (p)-[:OBSERVED_AT]->(t:ObservationTime)
WHERE l.prefecture_en = 'Niigata Prefecture'
  AND t.season = 'Autumn'
  AND p.pm25_level IN ['Unhealthy', 'Very Unhealthy']
WITH s.stationname_en AS station, s.stationtype_en AS type, count(p) AS unhealthy_count
ORDER BY unhealthy_count DESC
RETURN station, type, unhealthy_count",1.0,1.0,0.0,0.5397,0.5397,0,0,18.519,executed,,0,1
